deviceKey,value,variable,standardtime (UTC-5)
T07,21.35,TEMP,2018-02-03 2:03
T08,17.63,TEMP,2018-02-03 2:03
T10,17.74,TEMP,2018-02-03 2:03
T04,18.33,TEMP,2018-02-03 2:03
T07,21.17,TEMP,2018-02-03 2:04
T09,21.64,TEMP,2018-02-03 2:05
T07,20.9,TEMP,2018-02-03 2:05
T06,21.14,TEMP,2018-02-03 2:05
T05,21.23,TEMP,2018-02-03 2:05
T09,21.53,TEMP,2018-02-03 2:07
T07,20.66,TEMP,2018-02-03 2:07
T06,21.04,TEMP,2018-02-03 2:07
T11,21.54,TEMP,2018-02-03 2:07
T05,21.12,TEMP,2018-02-03 2:07
T04,18.22,TEMP,2018-02-03 2:07
T07,20.43,TEMP,2018-02-03 2:08
T06,20.91,TEMP,2018-02-03 2:08
T05,21,TEMP,2018-02-03 2:08
T09,21.42,TEMP,2018-02-03 2:09
T07,20.23,TEMP,2018-02-03 2:09
T06,20.77,TEMP,2018-02-03 2:09
T05,20.85,TEMP,2018-02-03 2:09
T08,17.52,TEMP,2018-02-03 2:09
T07,20.01,TEMP,2018-02-03 2:10
T11,21.41,TEMP,2018-02-03 2:10
T06,20.62,TEMP,2018-02-03 2:10
T10,17.63,TEMP,2018-02-03 2:10
T01,17.84,TEMP,2018-02-03 2:10
T07,19.91,TEMP,2018-02-03 2:11
T06,20.51,TEMP,2018-02-03 2:11
T05,20.67,TEMP,2018-02-03 2:12
T09,21.29,TEMP,2018-02-03 2:13
T07,19.77,TEMP,2018-02-03 2:13
T11,21.23,TEMP,2018-02-03 2:13
T07,19.64,TEMP,2018-02-03 2:14
T06,20.36,TEMP,2018-02-03 2:14
T05,20.57,TEMP,2018-02-03 2:14
T04,18.1,TEMP,2018-02-03 2:14
T07,19.54,TEMP,2018-02-03 2:15
T08,17.41,TEMP,2018-02-03 2:15
T10,17.52,TEMP,2018-02-03 2:15
T06,20.22,TEMP,2018-02-03 2:16
T07,19.39,TEMP,2018-02-03 2:17
T11,21.05,TEMP,2018-02-03 2:17
T05,20.45,TEMP,2018-02-03 2:17
T07,19.27,TEMP,2018-02-03 2:19
T06,20.11,TEMP,2018-02-03 2:19
T01,17.72,TEMP,2018-02-03 2:19
T09,21.44,TEMP,2018-02-03 2:20
T04,17.95,TEMP,2018-02-03 2:20
T09,21.29,TEMP,2018-02-03 2:21
T05,20.32,TEMP,2018-02-03 2:21
T10,17.4,TEMP,2018-02-03 2:21
T07,19.14,TEMP,2018-02-03 2:22
T06,19.95,TEMP,2018-02-03 2:23
T11,20.94,TEMP,2018-02-03 2:23
T08,17.31,TEMP,2018-02-03 2:23
T04,17.84,TEMP,2018-02-03 2:24
T09,20.98,TEMP,2018-02-03 2:25
T07,19.03,TEMP,2018-02-03 2:25
T11,20.8,TEMP,2018-02-03 2:25
T05,20.14,TEMP,2018-02-03 2:25
T09,20.82,TEMP,2018-02-03 2:26
T06,19.77,TEMP,2018-02-03 2:26
T05,19.97,TEMP,2018-02-03 2:26
T10,17.28,TEMP,2018-02-03 2:26
T11,20.68,TEMP,2018-02-03 2:27
T06,19.66,TEMP,2018-02-03 2:27
T05,19.83,TEMP,2018-02-03 2:27
T09,20.63,TEMP,2018-02-03 2:29
T07,18.92,TEMP,2018-02-03 2:29
T09,20.52,TEMP,2018-02-03 2:30
T06,19.53,TEMP,2018-02-03 2:30
T11,20.54,TEMP,2018-02-03 2:30
T05,19.67,TEMP,2018-02-03 2:30
T09,20.36,TEMP,2018-02-03 2:32
T06,19.39,TEMP,2018-02-03 2:32
T05,19.52,TEMP,2018-02-03 2:32
T11,20.37,TEMP,2018-02-03 2:33
T10,17.39,TEMP,2018-02-03 2:33
T04,17.94,TEMP,2018-02-03 2:33
T09,20.23,TEMP,2018-02-03 2:34
T07,18.81,TEMP,2018-02-03 2:34
T06,19.28,TEMP,2018-02-03 2:34
T11,20.25,TEMP,2018-02-03 2:35
T05,19.34,TEMP,2018-02-03 2:35
T09,20.13,TEMP,2018-02-03 2:36
T06,19.18,TEMP,2018-02-03 2:37
T05,19.18,TEMP,2018-02-03 2:37
T11,20.14,TEMP,2018-02-03 2:39
T09,20,TEMP,2018-02-03 2:40
T04,17.83,TEMP,2018-02-03 2:40
T06,19.07,TEMP,2018-02-03 2:41
T09,19.88,TEMP,2018-02-03 2:42
T07,18.69,TEMP,2018-02-03 2:42
T11,20.01,TEMP,2018-02-03 2:42
T08,17.2,TEMP,2018-02-03 2:42
T05,19.06,TEMP,2018-02-03 2:43
T11,19.91,TEMP,2018-02-03 2:46
T09,19.69,TEMP,2018-02-03 2:47
T07,18.58,TEMP,2018-02-03 2:47
T06,18.95,TEMP,2018-02-03 2:47
T04,17.72,TEMP,2018-02-03 2:48
T05,18.92,TEMP,2018-02-03 2:49
T11,19.79,TEMP,2018-02-03 2:50
T10,17.26,TEMP,2018-02-03 2:50
T09,19.56,TEMP,2018-02-03 2:51
T01,17.6,TEMP,2018-02-03 2:51
T06,18.82,TEMP,2018-02-03 2:52
T05,18.81,TEMP,2018-02-03 2:52
T07,18.47,TEMP,2018-02-03 2:53
T04,17.59,TEMP,2018-02-03 2:53
T09,19.44,TEMP,2018-02-03 2:54
T11,19.67,TEMP,2018-02-03 2:55
T08,17.09,TEMP,2018-02-03 2:55
T06,18.71,TEMP,2018-02-03 2:57
T10,17.15,TEMP,2018-02-03 2:57
T04,17.83,TEMP,2018-02-03 2:57
T09,19.33,TEMP,2018-02-03 2:58
T07,18.36,TEMP,2018-02-03 2:58
T04,17.94,TEMP,2018-02-03 2:58
T11,19.55,TEMP,2018-02-03 2:59
T11,0,Wh,2018-02-03 3:00
T12,156,Wh,2018-02-03 3:00
T07,0,Wh,2018-02-03 3:00
T05,0,Wh,2018-02-03 3:00
T03,383,Wh,2018-02-03 3:00
T01,0,Wh,2018-02-03 3:00
T04,0,Wh,2018-02-03 3:00
T02,327,Wh,2018-02-03 3:00
T10,0,Wh,2018-02-03 3:00
T08,0,Wh,2018-02-03 3:00
T06,0,Wh,2018-02-03 3:00
T09,0,Wh,2018-02-03 3:00
T05,18.66,TEMP,2018-02-03 3:01
T04,18.06,TEMP,2018-02-03 3:01
T09,19.19,TEMP,2018-02-03 3:02
T07,18.24,TEMP,2018-02-03 3:02
T06,18.6,TEMP,2018-02-03 3:03
T04,18.17,TEMP,2018-02-03 3:03
T08,16.99,TEMP,2018-02-03 3:04
T01,17.48,TEMP,2018-02-03 3:04
T11,19.43,TEMP,2018-02-03 3:05
T09,18.99,TEMP,2018-02-03 3:06
T07,18.1,TEMP,2018-02-03 3:07
T06,18.5,TEMP,2018-02-03 3:08
T05,18.56,TEMP,2018-02-03 3:10
T10,17.04,TEMP,2018-02-03 3:10
T11,19.31,TEMP,2018-02-03 3:11
T07,17.98,TEMP,2018-02-03 3:12
T06,18.39,TEMP,2018-02-03 3:13
T04,18.28,TEMP,2018-02-03 3:15
T09,18.85,TEMP,2018-02-03 3:16
T01,17.38,TEMP,2018-02-03 3:16
T11,19.19,TEMP,2018-02-03 3:17
T08,16.88,TEMP,2018-02-03 3:17
T05,18.43,TEMP,2018-02-03 3:19
T10,16.93,TEMP,2018-02-03 3:19
T07,17.88,TEMP,2018-02-03 3:20
T06,18.28,TEMP,2018-02-03 3:20
T05,18.33,TEMP,2018-02-03 3:20
T11,19.06,TEMP,2018-02-03 3:21
T09,18.74,TEMP,2018-02-03 3:23
T08,16.76,TEMP,2018-02-03 3:23
T04,18.15,TEMP,2018-02-03 3:25
T10,16.82,TEMP,2018-02-03 3:26
T04,17.9,TEMP,2018-02-03 3:26
T01,17.26,TEMP,2018-02-03 3:26
T04,17.72,TEMP,2018-02-03 3:27
T09,18.63,TEMP,2018-02-03 3:28
T04,17.54,TEMP,2018-02-03 3:28
T07,17.74,TEMP,2018-02-03 3:29
T05,18.2,TEMP,2018-02-03 3:30
T04,17.4,TEMP,2018-02-03 3:31
T06,18.06,TEMP,2018-02-03 3:32
T07,17.62,TEMP,2018-02-03 3:35
T04,17.29,TEMP,2018-02-03 3:35
T09,18.51,TEMP,2018-02-03 3:36
T11,18.78,TEMP,2018-02-03 3:36
T05,18.01,TEMP,2018-02-03 3:36
T07,17.5,TEMP,2018-02-03 3:39
T06,17.95,TEMP,2018-02-03 3:40
T09,18.41,TEMP,2018-02-03 3:44
T04,17.18,TEMP,2018-02-03 3:44
T05,17.91,TEMP,2018-02-03 3:47
T06,17.83,TEMP,2018-02-03 3:48
T11,18.67,TEMP,2018-02-03 3:48
T09,18.31,TEMP,2018-02-03 3:50
T07,17.37,TEMP,2018-02-03 3:50
T10,16.92,TEMP,2018-02-03 3:51
T04,17.07,TEMP,2018-02-03 3:52
T05,17.8,TEMP,2018-02-03 3:54
T11,18.56,TEMP,2018-02-03 3:56
T07,17.26,TEMP,2018-02-03 3:58
T06,17.71,TEMP,2018-02-03 3:58
T09,18.19,TEMP,2018-02-03 3:59
T03,488,Wh,2018-02-03 4:00
T09,0,Wh,2018-02-03 4:00
T01,0,Wh,2018-02-03 4:00
T12,168,Wh,2018-02-03 4:00
T02,309,Wh,2018-02-03 4:00
T10,162,Wh,2018-02-03 4:00
T08,175,Wh,2018-02-03 4:00
T04,0,Wh,2018-02-03 4:00
T11,0,Wh,2018-02-03 4:00
T06,0,Wh,2018-02-03 4:00
T07,0,Wh,2018-02-03 4:00
T05,0,Wh,2018-02-03 4:00
T05,17.69,TEMP,2018-02-03 4:00
T08,16.88,TEMP,2018-02-03 4:01
T07,17.15,TEMP,2018-02-03 4:03
T09,18.06,TEMP,2018-02-03 4:04
T04,16.97,TEMP,2018-02-03 4:04
T09,18.21,TEMP,2018-02-03 4:05
T01,17.15,TEMP,2018-02-03 4:05
T09,18.11,TEMP,2018-02-03 4:06
T06,17.59,TEMP,2018-02-03 4:06
T11,18.39,TEMP,2018-02-03 4:06
T09,17.97,TEMP,2018-02-03 4:12
T07,17.04,TEMP,2018-02-03 4:12
T05,17.59,TEMP,2018-02-03 4:12
T10,17.03,TEMP,2018-02-03 4:13
T04,16.85,TEMP,2018-02-03 4:14
T06,17.47,TEMP,2018-02-03 4:17
T05,17.49,TEMP,2018-02-03 4:17
T07,16.93,TEMP,2018-02-03 4:21
T11,18.24,TEMP,2018-02-03 4:21
T10,16.93,TEMP,2018-02-03 4:21
T04,17,TEMP,2018-02-03 4:22
T10,16.83,TEMP,2018-02-03 4:23
T09,17.86,TEMP,2018-02-03 4:24
T08,16.98,TEMP,2018-02-03 4:25
T07,16.83,TEMP,2018-02-03 4:27
T10,16.96,TEMP,2018-02-03 4:28
T05,17.37,TEMP,2018-02-03 4:31
T06,17.34,TEMP,2018-02-03 4:32
T09,17.73,TEMP,2018-02-03 4:34
T07,16.95,TEMP,2018-02-03 4:34
T11,18.11,TEMP,2018-02-03 4:38
T04,17.11,TEMP,2018-02-03 4:38
T04,17.24,TEMP,2018-02-03 4:39
T11,17.97,TEMP,2018-02-03 4:40
T06,17.24,TEMP,2018-02-03 4:41
T11,18.09,TEMP,2018-02-03 4:41
T04,17.38,TEMP,2018-02-03 4:42
T09,17.62,TEMP,2018-02-03 4:43
T05,17.27,TEMP,2018-02-03 4:44
T04,17.48,TEMP,2018-02-03 4:46
T01,17.03,TEMP,2018-02-03 4:46
T09,17.5,TEMP,2018-02-03 4:48
T04,17.61,TEMP,2018-02-03 4:48
T11,17.96,TEMP,2018-02-03 4:49
T06,17.13,TEMP,2018-02-03 4:50
T04,17.75,TEMP,2018-02-03 4:53
T05,17.15,TEMP,2018-02-03 4:55
T09,17.4,TEMP,2018-02-03 4:57
T11,17.86,TEMP,2018-02-03 4:59
T04,17.87,TEMP,2018-02-03 4:59
T07,85,Wh,2018-02-03 5:00
T09,0,Wh,2018-02-03 5:00
T12,180,Wh,2018-02-03 5:00
T02,327,Wh,2018-02-03 5:00
T01,0,Wh,2018-02-03 5:00
T06,0,Wh,2018-02-03 5:00
T11,0,Wh,2018-02-03 5:00
T05,0,Wh,2018-02-03 5:00
T03,558,Wh,2018-02-03 5:00
T04,112,Wh,2018-02-03 5:00
T10,418,Wh,2018-02-03 5:00
T08,362,Wh,2018-02-03 5:00
T06,17.01,TEMP,2018-02-03 5:03
T10,16.84,TEMP,2018-02-03 5:03
T04,17.6,TEMP,2018-02-03 5:07
T04,17.47,TEMP,2018-02-03 5:08
T04,17.36,TEMP,2018-02-03 5:09
T05,16.99,TEMP,2018-02-03 5:11
T04,17.25,TEMP,2018-02-03 5:11
T09,17.27,TEMP,2018-02-03 5:13
T06,16.91,TEMP,2018-02-03 5:14
T04,17.15,TEMP,2018-02-03 5:14
T04,17.04,TEMP,2018-02-03 5:19
T10,16.94,TEMP,2018-02-03 5:24
T06,16.8,TEMP,2018-02-03 5:29
T03,21.5,SET,2018-02-03 5:30
T12,21.5,SET,2018-02-03 5:30
T04,16.91,TEMP,2018-02-03 5:31
T12,18.12,TEMP,2018-02-03 5:33
T03,18.19,TEMP,2018-02-03 5:34
T12,18.25,TEMP,2018-02-03 5:34
T03,18.43,TEMP,2018-02-03 5:35
T12,18.47,TEMP,2018-02-03 5:35
T03,18.77,TEMP,2018-02-03 5:36
T12,18.75,TEMP,2018-02-03 5:36
T09,17.16,TEMP,2018-02-03 5:37
T03,19.02,TEMP,2018-02-03 5:37
T12,18.97,TEMP,2018-02-03 5:37
T12,19.16,TEMP,2018-02-03 5:39
T03,19.24,TEMP,2018-02-03 5:39
T03,19.41,TEMP,2018-02-03 5:40
T12,19.31,TEMP,2018-02-03 5:40
T03,19.59,TEMP,2018-02-03 5:41
T12,19.5,TEMP,2018-02-03 5:41
T03,20,SET,2018-02-03 5:42
T12,19.63,TEMP,2018-02-03 5:42
T06,16.7,TEMP,2018-02-03 5:43
T12,19.76,TEMP,2018-02-03 5:43
T03,20.72,TEMP,2018-02-03 5:43
T11,17.84,TEMP,2018-02-03 5:44
T10,17.05,TEMP,2018-02-03 5:44
T12,19.9,TEMP,2018-02-03 5:44
T03,20.55,TEMP,2018-02-03 5:44
T03,21.5,SET,2018-02-03 5:45
T03,20.29,TEMP,2018-02-03 5:45
T11,17.72,TEMP,2018-02-03 5:46
T03,20.06,TEMP,2018-02-03 5:46
T12,20.01,TEMP,2018-02-03 5:46
T03,19.87,TEMP,2018-02-03 5:47
T03,19.74,TEMP,2018-02-03 5:49
T11,17.85,TEMP,2018-02-03 5:51
T03,19.89,TEMP,2018-02-03 5:51
T12,20.2,TEMP,2018-02-03 5:53
T05,17.09,TEMP,2018-02-03 5:54
T03,20,SET,2018-02-03 5:54
T03,21.06,TEMP,2018-02-03 5:54
T03,20.85,TEMP,2018-02-03 5:55
T12,20.38,TEMP,2018-02-03 5:55
T03,21.5,SET,2018-02-03 5:56
T03,20.63,TEMP,2018-02-03 5:56
T10,17.18,TEMP,2018-02-03 5:57
